Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2025,"Fernando Tatis Jr.","SDP",155,691,25,111,71,32,0.128798842,0.186685962,0.178451179,0.30316742,0.267676767,0.367583212,0.446127946,0.3532081374473739,0.3681093907741373,131.28272564346076,5.8059568870812654,31.425822005830458,5.128818988800049,6.092135171439661,"Fernando Tatis Jr.",19709,665487
2019,"Francisco Lindor","CLE",143,654,32,101,74,22,0.070336391,0.149847094,0.234113712,0.29113924,0.284280936,0.335375191,0.518394648,0.34933322362648034,0.3343592540758876,117.93282604692672,0.5210244432091713,15.510638905515062,23.2392258644104,6.060790185006967,"Francisco Lindor",12916,596019
2017,"Brian Dozier","MIN",152,705,34,106,93,16,0.110638297,0.2,0.226904376,0.299549549,0.270664505,0.358865248,0.497568881,0.3618832151265615,0.3419475088874213,125.89454018503977,0.3209228212945163,22.844749874802353,14.597500324249268,6.047121537634593,"Brian Dozier",9810,572821
2019,"Trevor Story","COL",145,656,35,111,85,23,0.088414634,0.265243902,0.260204081,0.361256544,0.294217687,0.362804878,0.554421768,0.380253602455302,0.3407383576604246,122.12659054944977,2.3543426543474197,21.505013960275896,19.709750175476074,6.037973170080866,"Trevor Story",12564,596115
2016,"Nolan Arenado","COL",160,696,41,116,133,2,0.097701149,0.147988505,0.275080907,0.29253112,0.294498381,0.362068965,0.569579288,0.38605524221592674,0.34678986988994615,126.29519491309314,-1.2362235113978386,21.303697404366865,15.628247261047363,6.037899586410281,"Nolan Arenado",9777,571448
2022,"Mike Trout","LAA",119,499,40,85,80,1,0.108216432,0.278557114,0.347031964,0.323076923,0.283105022,0.368737474,0.630136986,0.4177913187477594,0.39518228130767885,175.87476170926516,0.010973279364407063,42.61643036733481,-1.003049612045288,6.02759184072984,"Mike Trout",10155,545361
2021,"Cedric Mullins","BAL",159,675,30,91,59,30,0.087407407,0.185185185,0.227574751,0.32150776,0.290697674,0.359583952,0.518272425,0.3716875475734027,0.3437367225760844,135.59351174497044,2.4815887345466763,31.89711808440591,5.001884460449219,6.018723077015535,"Cedric Mullins",17929,656775
2019,"Xander Bogaerts","BOS",155,698,33,110,117,4,0.108882521,0.1747851,0.245928338,0.337634408,0.309446254,0.383954154,0.555374592,0.3895118071258753,0.35624101182569345,140.8384024759768,0.27079150546342134,36.703222106384835,-0.20325136184692383,5.996808257397976,"Xander Bogaerts",12161,593428
2022,"Xander Bogaerts","BOS",150,631,15,84,73,8,0.090332805,0.187004754,0.149012567,0.361948955,0.307001795,0.37717908,0.456014362,0.36310586375917275,0.3227895587635192,133.26878273125635,3.225887219887227,26.848809070011296,10.28619909286499,5.9960576479111785,"Xander Bogaerts",12161,593428
2022,"Mookie Betts","LAD",142,639,35,117,82,12,0.086071987,0.162754303,0.263986014,0.272311212,0.269230769,0.339593114,0.533216783,0.3733934800203231,0.3439585367838542,144.26631334521406,2.094058772083372,34.95807057692125,0.12346792221069336,5.98945044391607,"Mookie Betts",13611,605141
2022,"José Ramírez","CLE",157,685,29,90,126,20,0.100729927,0.119708029,0.234608985,0.278557114,0.279534109,0.354744525,0.514143094,0.3627308818630706,0.31985652877623777,140.00021261532623,3.5628963937051594,34.39621101325223,0.8297877311706543,5.975078046293768,"Jose Ramirez",13510,608070
2021,"Marcus Semien","TOR",162,724,45,115,102,15,0.09116022,0.201657458,0.273006135,0.275862068,0.265337423,0.334254143,0.538343558,0.367611065589262,0.33612238566080727,130.94209004165356,2.1254691341891885,29.55322457557467,5.027050495147705,5.9545298074832065,"Marcus Semien",12533,543760
2018,"Lorenzo Cain","MIL",141,620,10,90,38,30,0.114516129,0.151612903,0.109461967,0.356979405,0.307977736,0.39516129,0.417439703,0.35886038899999445,0.3418473350019563,124.91121168917351,3.19700063415803,22.05415540429421,16.814636707305908,5.954233491179631,"Lorenzo Cain",9077,456715
2015,"Andrew McCutchen","PIT",157,685,23,91,96,11,0.143065693,0.194160583,0.196113074,0.338902147,0.291519434,0.401459854,0.487632508,0.38026886514179065,0.3985548717915032,144.2745789054401,-1.0546255367808044,34.28401416548126,0.6519322395324707,5.954165118444717,"Andrew McCutchen",9847,457705
2018,"Nolan Arenado","COL",156,673,38,104,110,2,0.108469539,0.18127786,0.26440678,0.314220183,0.296610169,0.373511904,0.561016949,0.3906945415133796,0.3533826357658259,132.80423666135644,-0.9374567798804492,26.01725078056012,11.200381517410278,5.951223094299721,"Nolan Arenado",9777,571448
2016,"Kyle Seager","SEA",158,676,30,89,99,3,0.102071005,0.159763313,0.221105528,0.295010845,0.278056951,0.359467455,0.499162479,0.36274262412532315,0.37695324183605716,133.63255021123146,-1.6939622899517417,25.603378792348394,9.608584642410278,5.94294490287864,"Kyle Seager",9785,572122
2015,"Francisco Cervelli","PIT",130,510,7,56,43,1,0.090196078,0.184313725,0.106430155,0.358974358,0.294900221,0.369565217,0.401330376,0.34067956693101636,0.3259064994796844,117.12607554731042,-0.7999429269693792,9.37736345408744,30.569844245910645,5.9122796921594,"Francisco Cervelli",5275,465041
2019,"J.T. Realmuto","PHI",145,593,25,92,83,9,0.069139966,0.207419898,0.217472119,0.309045226,0.275092936,0.327702702,0.492565055,0.33972870444847364,0.34107047905356197,107.35131428082538,5.336929515004158,11.088485438596027,30.832207679748535,5.911115876336729,"J.T. Realmuto",11739,592663
2023,"Bobby Witt Jr.","KCR",158,694,30,97,96,49,0.057636887,0.174351585,0.218408736,0.295180722,0.276131045,0.318903318,0.494539781,0.3433004379100193,0.3685019451638927,115.84897306027437,7.605058950837702,20.784384199725153,14.780339241027832,5.907474967243122,"Bobby Witt Jr.",25764,677951
2017,"Anthony Rendon","WSN",147,605,25,81,100,7,0.138842975,0.13553719,0.232283464,0.314496314,0.301181102,0.403305785,0.533464566,0.39411276399790746,0.369842941001133,140.90132229658974,1.120616193395108,32.92519978756661,5.5424041748046875,5.897177338522675,"Anthony Rendon",12861,543685
2018,"J.D. Martinez","BOS",150,649,43,111,130,6,0.106317411,0.224961479,0.298769772,0.374677002,0.330404217,0.402157164,0.629173989,0.427484259336346,0.4178437093737736,170.3847326206702,-1.6812008414417505,52.92686780994561,-18.19604778289795,5.859121384984857,"J.D. Martinez",6184,502110
2022,"Austin Riley","ATL",159,693,38,90,93,2,0.082251082,0.242424242,0.255284553,0.314769975,0.273170731,0.349206349,0.528455284,0.37660742744889564,0.37822616290080047,143.55505058023763,-0.7982520898804069,34.270323237562025,-2.3257765769958496,5.854952342141295,"Austin Riley",18360,663586
2018,"Javier Báez","CHC",160,645,34,101,111,21,0.04496124,0.258914728,0.264026403,0.347188264,0.290429042,0.326086956,0.554455445,0.3663847768831553,0.33951516280714217,131.18705142022094,4.187801020452753,28.747534793344123,8.243690013885498,5.839712123666744,"Javier Baez",12979,595879
2015,"Yoenis Cespedes","- - -",159,676,35,101,105,7,0.048816568,0.208579881,0.251184835,0.322510822,0.290679304,0.328402366,0.541864139,0.36721186657420923,0.38022613525390625,134.7588289084985,3.7767458437010646,31.079707239627282,2.2518686652183533,5.8353194587741335,"Yoenis Cespedes",13110,493316
2023,"Julio Rodríguez","SEA",155,714,32,102,103,37,0.06582633,0.245098039,0.209480123,0.32962138,0.275229357,0.333333333,0.48470948,0.3474612170356815,0.3435535836727061,128.41796668594927,5.2233572588302195,29.535531011460296,4.608375072479248,5.833836384886588,"Julio Rodriguez",23697,677594
2023,"William Contreras","MIL",141,611,17,86,78,6,0.103109656,0.206219312,0.168518519,0.348370927,0.288888888,0.367213114,0.457407407,0.3572947347634717,0.3349620256060194,125.52813999550116,-1.5572097236290574,17.765981022708253,19.78324842453003,5.815802662513786,"William Contreras",20503,661388
2025,"Juan Soto","NYM",160,715,43,120,105,38,0.177622377,0.191608391,0.26169844,0.270471464,0.263431542,0.395511921,0.525129982,0.38982828523431506,0.4271752789978988,155.93110814120718,2.711435863748193,50.10874337437486,-17.154218196868896,5.805493362895623,"Juan Soto",20123,665742
2017,"Francisco Lindor","CLE",159,723,33,99,89,15,0.082987551,0.128630705,0.231950845,0.274621212,0.273425499,0.337047353,0.505376344,0.3526813645711106,0.35749664957798055,116.38912299518462,3.9933666768483818,18.613080625368926,15.803914070129395,5.805278483449848,"Francisco Lindor",12916,596019
2017,"Tommy Pham","STL",128,530,23,95,73,25,0.133962264,0.220754716,0.213963964,0.368078175,0.306306306,0.410984848,0.52027027,0.39810908980893367,0.3766471935453869,148.8850885101247,4.9368385607376695,38.23722444763287,1.8733925819396973,5.804258732023232,"Tommy Pham",2967,502054
2019,"Mookie Betts","BOS",150,706,29,135,80,16,0.137393767,0.14305949,0.229480737,0.308823529,0.29480737,0.390934844,0.524288107,0.3803322583436966,0.41102648191260743,134.63002813658872,3.2357059754431248,34.48365548429005,-0.2767024040222168,5.802191764705795,"Mookie Betts",13611,605141
2018,"Jose Altuve","HOU",137,599,13,84,61,17,0.091819699,0.131886477,0.134831461,0.352144469,0.3164794,0.38590604,0.451310861,0.3634402544514553,0.35221271125637754,134.8929489474528,3.931126030627638,28.91720753953541,6.968761444091797,5.802072303596643,"Jose Altuve",5417,514888
2017,"Nolan Arenado","COL",159,680,37,100,130,3,0.09117647,0.155882352,0.277227722,0.319829424,0.308580858,0.373156342,0.58580858,0.3952016020569566,0.36639454625714485,129.58259833156023,-1.429043687414378,24.425818081889936,10.025754451751709,5.753917749088067,"Nolan Arenado",9777,571448
2019,"DJ LeMahieu","NYY",145,655,26,109,102,5,0.070229007,0.13740458,0.191029901,0.348979591,0.327242524,0.374617737,0.518272425,0.3747621643433877,0.37771100152158593,136.0254966079629,-1.3880497738718987,28.7708334006671,6.689878940582275,5.7448346417443705,"DJ LeMahieu",9874,518934
2019,"Yasmani Grandal","MIL",153,632,28,79,77,5,0.172468354,0.219936708,0.222222222,0.279202279,0.245614035,0.379746835,0.467836257,0.36083874768680996,0.36785000436674287,121.20375040254218,-2.9434688333421946,14.737067098134442,24.143544733524323,5.736815540991196,"Yasmani Grandal",11368,518735
2022,"Julio Rodríguez","SEA",132,560,28,84,75,25,0.071428571,0.258928571,0.225048924,0.345132743,0.283757338,0.344642857,0.508806262,0.366144234113556,0.33700450952502264,147.51493447290923,3.597172709647566,33.53949666746067,3.3572475910186768,5.735084868021063,"Julio Rodriguez",23697,677594
2025,"Julio Rodríguez","SEA",160,710,32,106,95,30,0.06197183,0.214084507,0.207055215,0.302127659,0.266871165,0.323943661,0.47392638,0.3409884508619917,0.3453922326068933,125.96944026266532,3.8648876510560513,25.59657822203235,5.944949150085449,5.727308625546893,"Julio Rodriguez",23697,677594
2016,"Manny Machado","BAL",157,696,37,105,96,0,0.068965517,0.172413793,0.2390625,0.309426229,0.29375,0.343390804,0.5328125,0.36611737807591754,0.3659332275390625,130.6370668086545,-3.569960782304406,22.031825883262428,10.322760581970215,5.7200167957420005,"Manny Machado",11493,592518
2025,"Jeremy Peña","HOU",125,543,17,68,62,20,0.064456721,0.171270718,0.172413793,0.345454545,0.304259634,0.363468634,0.476673427,0.3629105426647045,0.3332687689333546,135.11462301057807,4.281400267034769,26.7543672977083,10.43244457244873,5.716812989542194,"Jeremy Pena",21636,665161
2017,"Justin Turner","LAD",130,543,21,72,71,7,0.108655616,0.103130755,0.207877462,0.325581395,0.321663019,0.415129151,0.529540481,0.39956292659876735,0.40020458293410965,150.73835433872154,-0.9257527724839747,34.484840041027404,3.480700135231018,5.635216690543005,"Justin Turner",5235,457759
2025,"Maikel Garcia","KCR",160,666,16,81,74,23,0.093093093,0.126126126,0.16302521,0.308,0.285714285,0.35143288,0.448739495,0.3469151187446502,0.3348814117385472,120.50392963812814,1.1092503610998392,17.203988194382053,14.949350118637085,5.634961600472064,"Maikel Garcia",22715,672580
2022,"Adley Rutschman","BAL",113,470,13,70,42,4,0.138297872,0.182978723,0.190954774,0.291390728,0.253768844,0.361702127,0.444723618,0.3538266050054672,0.3417302557762633,134.14233810157899,1.3437367496080697,19.40127152201885,19.130131244659424,5.607618992074552,"Adley Rutschman",26288,668939
2019,"Javier Báez","CHC",138,561,29,89,85,11,0.049910873,0.278074866,0.25047081,0.344827586,0.280602636,0.315508021,0.531073446,0.34710139335269996,0.33381918683891504,112.3413430171423,1.3719303971156478,10.5065601297962,29.067172050476074,5.5838986080570905,"Javier Baez",12979,595879
2016,"Jackie Bradley Jr.","BOS",156,636,26,94,87,9,0.099056603,0.224842767,0.218637993,0.312182741,0.267025089,0.349056603,0.485663082,0.3541054823886007,0.3319768767869683,118.22303925941598,3.8379642837680876,17.75323877501311,15.162441492080688,5.569535562612996,"Jackie Bradley Jr.",12984,598265
2015,"Jason Heyward","STL",154,610,13,79,60,23,0.091803278,0.147540983,0.146252285,0.32885906,0.29250457,0.358552631,0.438756855,0.34557146583961335,0.3173898006589703,121.15236452886383,7.2021272499114275,22.236785981054346,11.25761365890503,5.555245292287687,"Jason Heyward",4940,518792
2017,"Marcell Ozuna","MIA",159,679,37,93,124,1,0.094256259,0.212076583,0.236541599,0.354838709,0.311582381,0.375552282,0.54812398,0.38793820769698534,0.36500244595432424,143.30575003826942,-4.100214757956564,33.69286898515068,-1.226881980895996,5.55288015850004,"Marcell Ozuna",10324,542303
2023,"Adley Rutschman","BAL",154,687,20,84,80,1,0.133915574,0.147016011,0.158163265,0.302966101,0.277210884,0.374090247,0.435374149,0.35164259393834857,0.3727880581535082,126.15615694382754,-1.892765457276255,19.63818739402889,12.235536813735962,5.5156031232546905,"Adley Rutschman",26288,668939
2022,"Jeff McNeil","NYM",148,589,9,73,62,4,0.067911714,0.103565365,0.127579738,0.352564102,0.326454033,0.382003395,0.454033771,0.3651558885566231,0.32289006758709343,140.45996407911096,-0.1591227133758366,27.528594680348853,4.663044214248657,5.505582020776243,"Jeff McNeil",15362,643446
2023,"Francisco Lindor","NYM",160,687,31,108,98,31,0.096069868,0.199417758,0.215946844,0.27664399,0.254152823,0.336244541,0.470099667,0.34553246638865237,0.3452640282846715,120.15509307856564,3.744777137413621,20.898563740749587,10.954906940460205,5.505500369638829,"Francisco Lindor",12916,596019
2021,"Aaron Judge","NYY",148,633,39,89,98,6,0.118483412,0.249605055,0.256363636,0.332402234,0.287272727,0.372827804,0.543636363,0.38704453784199033,0.4181348416751947,149.9826024255484,0.14167253789491951,38.87855191872648,-5.803972482681274,5.490955428971629,"Aaron Judge",15640,592450
2024,"William Contreras","MIL",155,679,23,99,92,9,0.114874815,0.204712812,0.18487395,0.330275229,0.280672268,0.365243004,0.465546218,0.3587271837346278,0.35763522637704004,131.57793467399807,-2.575035162270069,23.064773541523095,7.381562352180481,5.488651739986147,"William Contreras",20503,661388
2022,"Brandon Nimmo","NYM",151,673,16,102,64,3,0.105497771,0.172362555,0.158620689,0.31707317,0.274137931,0.367164179,0.43275862,0.35271362439909976,0.33772638743509076,131.9522637759577,2.956638575065881,27.940701374259998,1.1052573919296265,5.478435364967133,"Brandon Nimmo",12927,607043
2018,"Anthony Rendon","WSN",136,597,24,88,92,2,0.092127303,0.137353433,0.2268431,0.3225058,0.308128544,0.373534338,0.534971644,0.38285503244480573,0.38448965004858027,139.62897818536402,0.7150146616622806,29.600311128203963,5.30607533454895,5.473892082560258,"Anthony Rendon",12861,543685
2017,"Charlie Blackmon","COL",159,725,37,137,104,14,0.089655172,0.186206896,0.270186336,0.370526315,0.330745341,0.398891966,0.600931677,0.414420904484571,0.37256677194441995,142.20153686445715,0.6382235609926283,39.96272853754545,-9.97832465171814,5.463181280089784,"Charlie Blackmon",7859,453568
2021,"Nicky Lopez","KCR",151,565,2,78,43,22,0.086725663,0.130973451,0.078470825,0.346698113,0.299798792,0.365280289,0.378269617,0.3286870972372955,0.2828928629557292,104.47418016492274,5.311772581888363,8.406796236718488,26.626590728759766,5.45379151168113,"Nicky Lopez",19339,670032
2024,"Matt Chapman","SFG",154,647,27,98,78,15,0.098918083,0.244204018,0.215652174,0.293367346,0.246956521,0.327666151,0.462608695,0.34013576694527026,0.34017686440911094,120.6726386704186,3.6806269511580467,19.674788521525187,11.447599172592163,5.447993975769762,"Matt Chapman",16505,656305
2019,"Matt Chapman","OAK",156,670,36,102,91,1,0.108955223,0.219402985,0.25728988,0.270471464,0.24871355,0.341791044,0.50600343,0.3543069247879199,0.35868285854536713,125.31403693439424,-1.4257680084556341,20.251282566325834,11.56461215019226,5.4435076118356065,"Matt Chapman",16505,656305
2015,"Chris Davis","BAL",160,670,47,100,117,2,0.125373134,0.310447761,0.30017452,0.318885448,0.261780104,0.361194029,0.561954624,0.38968574300587894,0.40300122702993996,148.88454321844796,-0.6861082473769784,37.21489387917385,-7.9189465045928955,5.433366419249774,"Chris Davis",9272,448801
2019,"Juan Soto","WSN",150,659,34,110,110,12,0.163884673,0.20030349,0.265682657,0.311518324,0.282287822,0.40060698,0.547970479,0.39400750825681335,0.4086559033575859,142.56490607654976,0.3317382615059614,37.34034687844803,-2.492403984069824,5.428884064478719,"Juan Soto",20123,665742
2016,"Ian Kinsler","DET",153,679,28,117,83,14,0.066273932,0.169366715,0.195792881,0.313807531,0.288025889,0.347569955,0.48381877,0.3563140235698627,0.3270574329855913,124.07988038909545,1.507005681982264,21.137803526291783,8.78615117073059,5.4125487037390805,"Ian Kinsler",6195,435079
2024,"Cal Raleigh","SEA",153,628,34,73,100,6,0.111464968,0.280254777,0.216117216,0.251461988,0.219780219,0.31210191,0.435897435,0.32256641812049425,0.34599164592320425,117.55250684811342,-2.577874943614006,10.03471865745432,21.550546884536743,5.411826653833569,"Cal Raleigh",21534,663728
